Cód.,Município,Abacate,Abacaxi*,Açaí,Algodão arbóreo (em caroço),Algodão herbáceo (em caroço),Alho,Amendoim (em casca),Arroz (em casca),Aveia (em grão),Azeitona,Banana (cacho),Batata-doce,Batata-inglesa,Borracha (látex coagulado),Cacau (em amêndoa),Café (em grão) Total,Cana-de-açúcar,Caqui,Castanha de caju,Cebola,Centeio (em grão),Cevada (em grão),Chá-da-índia (folha verde),Coco-da-baía*,Dendê (cacho de coco),Erva-mate (folha verde),Ervilha (em grão),Fava (em grão),Feijão (em grão),Figo,Fumo (em folha),Girassol (em grão),Goiaba,Guaraná (semente),Juta (fibra),Laranja,Limão,Linho (semente),Maçã,Malva (fibra),Mamão,Mamona (baga),Mandioca,Manga,Maracujá,Marmelo,Melancia,Melão,Milho (em grão),Noz (fruto seco),Palmito,Pera,Pêssego,Pimenta-do-reino,Rami (fibra),Sisal ou agave (fibra),Soja (em grão),Sorgo (em grão),Tangerina,Tomate,Trigo (em grão),Triticale (em grão),Tungue (fruto seco),Urucum (semente),Uva,Total,80%,Principal
3136009,Joaíma (MG),0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,108,900,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,0,0,0,144,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3528,"2822,4",Mandioca
3136108,Joanésia (MG),0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,2240,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,7,0,0,0,0,0,0,30,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2644,"2115,2",Cana-de-açúcar
3136207,João Monlevade (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,"31,2",Mandioca
3136306,João Pinheiro (MG),8,120,0,0,0,0,0,0,0,0,286,0,0,0,0,7200,2928000,0,0,0,0,0,0,3750,0,0,0,0,1950,0,0,0,33,0,0,765,50,0,0,0,250,0,4800,8250,700,0,400,0,17700,0,0,0,0,0,0,0,22230,0,0,38,0,0,0,0,1760,2998290,2398632,Cana-de-açúcar
3136405,Joaquim Felício (MG),0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,6750,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,18,0,0,0,0,0,0,176,0,0,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8131,"6504,8",Cana-de-açúcar
3136504,Jordânia (MG),0,0,0,0,0,0,0,0,0,0,102,0,0,0,24,0,1400,0,0,0,0,0,0,6,0,0,0,0,16,0,0,0,0,0,0,0,11,0,0,0,0,0,1095,0,12,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2738,"2190,4",Cana-de-açúcar
3136520,José Gonçalves de Minas (MG),0,288,0,0,0,0,12,0,0,0,112,0,0,0,0,288,2975,0,0,0,0,0,0,14,0,0,0,0,86,0,0,0,0,0,0,6,0,0,0,0,0,0,360,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4285,3428,Cana-de-açúcar
3136553,José Raydan (MG),0,0,0,0,0,0,1,0,0,0,468,0,0,0,0,49,3500,0,0,0,0,0,0,5,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,648,0,0,0,0,0,5551,"4440,8",Cana-de-açúcar
3136579,Josenópolis (MG),0,30,0,0,0,0,1,0,0,0,18,10,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,16,0,0,0,0,0,0,480,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1086,"868,8",Mandioca
3136603,Nova União (MG),12,0,0,0,0,0,0,0,0,0,37365,16,0,0,0,6,2205,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,6,90,0,0,0,0,0,108,144,0,0,0,0,120,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,40128,"32102,4",Banana (cacho)
3136652,Juatuba (MG),0,0,0,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,480,50,0,0,0,0,0,1650,1320,Banana (cacho)
3136702,Juiz de Fora (MG),0,0,0,0,0,13,0,0,0,0,180,0,0,0,0,11,1600,130,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,36,26,0,0,0,0,0,130,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,44,40,0,0,0,0,0,2825,2260,Cana-de-açúcar
3136801,Juramento (MG),0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,720,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,7,2042,"1633,6",Cana-de-açúcar
3136900,Juruaia (MG),77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380,4200,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16259,"13007,2",Café (em grão) Total
3136959,Juvenília (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,2070,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,5942,"4753,6",Tomate
3137007,Ladainha (MG),0,190,0,0,0,0,20,9,0,0,986,0,0,0,0,222,3500,0,0,0,0,0,0,6,0,0,0,0,517,0,0,0,0,0,0,70,0,0,0,0,0,0,4680,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,32,28,0,0,0,0,0,12085,9668,Mandioca
3137106,Lagamar (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,0,0,0,0,0,0,0,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,18660,0,0,0,0,0,0,0,13984,0,0,5000,0,0,0,0,0,40203,"32162,4",Milho (em grão)
3137205,Lagoa da Prata (MG),0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,676400,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,462,0,0,0,0,0,0,0,1728,0,0,0,0,0,0,0,0,678722,"542977,6",Cana-de-açúcar
3137304,Lagoa dos Patos (MG),0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,70,0,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,1384,Mandioca
3137403,Lagoa Dourada (MG),50,0,0,0,0,105,0,0,0,0,45,1500,0,0,0,165,0,0,0,30,0,0,0,0,0,0,0,0,5454,0,0,0,0,0,0,0,38,0,0,0,20,0,24,0,96,0,0,0,50660,0,0,0,0,0,0,0,9750,0,50,17500,3500,0,0,0,0,88987,"71189,6",Milho (em grão)
3137502,Lagoa Formosa (MG),15,0,0,0,0,0,0,0,0,0,1885,33,0,0,0,1650,240,0,0,2500,0,0,0,0,0,0,0,0,2670,0,0,0,0,0,0,744,0,0,0,0,0,0,4050,9,600,0,30,0,54600,0,72,0,0,0,0,0,38000,13500,96,12680,0,0,0,0,10,133384,"106707,2",Milho (em grão)
3137536,Lagoa Grande (MG),0,0,0,0,2470,0,0,0,0,0,0,0,0,0,0,336,400,0,0,700,0,0,0,0,0,0,0,0,4050,0,0,0,0,0,0,0,0,0,0,0,1860,0,435,65,300,0,10,0,18900,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,0,250,35176,"28140,8",Milho (em grão)
3137601,Lagoa Santa (MG),12,300,0,0,0,0,0,0,0,0,10,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,750,36,0,0,0,0,0,140,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,105,30,0,0,0,0,0,1678,"1342,4",Laranja
3137700,Lajinha (MG),0,0,0,0,0,0,1,0,0,0,440,0,0,0,0,11729,448,0,0,0,0,0,0,6,0,0,0,0,283,0,0,0,0,0,0,33,0,0,0,0,0,0,66,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,14566,"11652,8",Café (em grão) Total
3137809,Lambari (MG),0,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,4896,90,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,1500,0,0,0,0,0,0,0,0,0,480,60,0,0,0,0,0,8434,"6747,2",Café (em grão) Total
3137908,Lamim (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5180,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6265,5012,Cana-de-açúcar
3138005,Laranjal (MG),0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8,0,0,0,0,0,0,57,30,0,0,0,0,0,56,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,362,"289,6",Milho (em grão)
3138104,Lassance (MG),0,0,0,0,0,0,0,0,0,0,8960,0,0,0,0,360,1000,0,0,0,0,0,0,260,0,0,0,0,93,0,115,0,0,0,0,2240,10,0,18,0,8360,0,550,22,40,0,0,0,1800,0,0,0,0,0,0,0,1860,0,425,0,0,0,0,0,1440,27553,"22042,4",Banana (cacho)
3138203,Lavras (MG),48,0,0,0,0,0,0,0,0,0,275,7,0,0,0,6439,2340,25,0,0,0,0,0,0,0,0,0,0,680,0,0,0,95,0,0,168,0,0,0,0,0,0,400,0,0,0,0,0,27000,0,0,0,0,0,0,0,6480,0,0,100,450,0,0,0,10,44517,"35613,6",Milho (em grão)
3138302,Leandro Ferreira (MG),0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,360,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,723,"578,4",Milho (em grão)
3138351,Leme do Prado (MG),0,70,0,0,0,0,3,0,0,0,35,0,0,0,0,184,400,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,18,0,0,0,0,0,0,80,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,"720,8",Cana-de-açúcar
3138401,Leopoldina (MG),0,0,0,0,0,0,0,23,0,0,77,0,0,25,4,112,2000,210,0,0,0,0,0,60,0,0,0,0,26,0,0,0,0,0,0,24,0,0,182,0,0,0,210,560,11,0,0,0,510,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,4534,"3627,2",Cana-de-açúcar
3138500,Liberdade (MG),0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,700,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,"1456,8",Milho (em grão)
3138609,Lima Duarte (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,54,0,0,0,0,0,0,0,0,0,279,0,13,0,0,0,810,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3871,"3096,8",Cana-de-açúcar
3138625,Limeira do Oeste (MG),0,200,0,0,0,0,5130,0,0,0,105,0,0,160,0,0,2695000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160,0,0,0,60,0,3600,0,28,0,0,0,0,0,0,0,90,0,0,0,0,0,0,2705533,"2164426,4",Cana-de-açúcar
3138658,Lontra (MG),0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3875,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,158,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4646,"3716,8",Cana-de-açúcar
3138674,Luisburgo (MG),1469,0,0,0,0,0,0,0,0,0,198,0,0,0,0,9300,360,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,1872,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,13685,10948,Café (em grão) Total
3138682,Luislândia (MG),0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2250,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,8,0,0,0,0,0,0,450,0,0,0,100,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,2528,Cana-de-açúcar
3138708,Luminárias (MG),0,0,0,0,0,0,0,0,1400,0,0,0,0,0,0,3002,360,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19500,0,0,0,0,0,0,0,11301,0,0,216,2000,0,0,0,0,38959,"31167,2",Milho (em grão)
3138807,Luz (MG),0,175,0,0,0,0,0,0,360,0,96,0,0,0,0,117,1193200,0,0,0,0,0,0,10,0,0,0,0,480,0,0,0,240,0,0,90,240,0,0,0,0,0,240,0,0,0,0,0,15000,0,0,0,0,0,0,0,16200,0,0,0,0,0,0,0,0,1226448,"981158,4",Cana-de-açúcar
3138906,Machacalis (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,"290,4",Mandioca
3139003,Machado (MG),228,0,0,0,0,0,0,0,480,0,270,250,0,0,0,12147,15200,190,0,0,0,0,0,0,0,0,0,0,728,0,0,0,180,0,0,48,108,0,40,0,0,0,135,0,35,0,0,0,15240,0,75,0,147,0,0,0,15600,1500,200,440,1110,0,0,0,0,64351,"51480,8",Soja (em grão)
3139102,Madre de Deus de Minas (MG),0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8472,15,0,0,0,0,0,6560,0,0,0,0,0,0,0,0,24,0,0,0,102000,0,0,0,0,0,0,0,46080,0,80,0,19200,0,0,0,0,183031,"146424,8",Milho (em grão)
3139201,Malacacheta (MG),0,80,0,0,0,0,6,3,0,0,380,60,0,0,0,655,2210,0,0,0,0,0,0,12,0,0,0,0,266,0,0,0,0,0,0,24,60,0,0,0,0,0,1430,0,30,0,0,0,750,0,0,0,0,0,0,0,0,0,0,240,0,0,0,3,0,6209,"4967,2",Cana-de-açúcar
3139250,Mamonas (MG),0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,315,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1025,820,Cana-de-açúcar
3139300,Manga (MG),0,0,0,0,0,0,0,7,0,0,6493,375,0,0,0,0,1280,0,0,0,0,0,0,0,0,0,40,0,466,0,0,0,0,0,0,0,0,0,0,0,3150,0,340,112,0,0,875,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13984,"11187,2",Banana (cacho)
3139409,Manhuaçu (MG),1380,0,0,0,0,0,0,0,0,0,168,30,78,0,0,32688,200,0,0,75,0,0,0,29,0,0,0,0,588,0,0,0,0,0,0,0,9,0,0,0,0,0,180,120,72,0,0,0,4320,0,0,0,0,0,0,0,0,0,24,648,0,0,0,0,0,40609,"32487,2",Café (em grão) Total
3139508,Manhumirim (MG),208,0,0,0,0,0,0,0,0,0,35,0,0,0,0,7176,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8169,"6535,2",Café (em grão) Total
3139607,Mantena (MG),0,0,0,0,0,0,6,16,0,0,300,0,0,81,14,2703,5500,0,0,0,0,0,0,2250,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,528,180,40,0,0,0,202,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,11897,"9517,6",Cana-de-açúcar
3139706,Maravilhas (MG),0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,108,0,45,0,0,0,540,0,0,0,0,0,0,0,0,0,10,10010,0,0,0,0,0,11759,"9407,2",Tomate
3139805,Mar de Espanha (MG),0,0,0,0,0,0,0,0,0,0,420,0,0,0,0,210,4030,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,7,0,0,0,0,0,0,110,0,0,0,0,0,385,0,0,0,0,0,0,0,0,0,16,250,0,0,0,0,0,5465,4372,Cana-de-açúcar
3139904,Maria da Fé (MG),0,0,0,0,0,0,0,0,0,85,1300,150,16100,0,0,108,700,0,0,350,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,40,0,0,10,0,0,0,0,0,10,0,0,0,576,0,0,0,7,0,0,0,0,0,0,351,0,0,0,0,63,19874,"15899,2",Batata-inglesa
3140001,Mariana (MG),0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,24,2208,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,36,39,0,0,0,0,0,120,18,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3199,"2559,2",Cana-de-açúcar
3140100,Marilac (MG),0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,36,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,1800,0,0,0,0,5,7888,"6310,4",Banana (cacho)
3140159,Mário Campos (MG),0,0,0,0,0,32,0,0,0,0,16,24,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,25,0,0,0,0,0,299,"239,2",Mandioca
3140209,Maripá de Minas (MG),0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,450,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,621,"496,8",Cana-de-açúcar
3140308,Marliéria (MG),0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,4,400,0,0,0,0,0,0,42,0,0,0,0,14,0,0,0,0,0,0,0,33,0,0,0,0,0,40,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,604,Cana-de-açúcar
3140407,Marmelópolis (MG),0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,40,0,0,0,0,0,20,56,0,0,0,0,0,0,0,0,99,0,0,75,0,0,0,252,0,0,0,0,0,0,430,0,0,0,0,0,1203,"962,4",Tomate
3140506,Martinho Campos (MG),0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,30,0,0,0,4002,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,14100,11280,Soja (em grão)
3140530,Martins Soares (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4140,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4398,"3518,4",Café (em grão) Total
3140555,Mata Verde (MG),190,0,0,0,0,0,0,0,0,0,140,0,0,2,6,890,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,10,0,0,0,0,0,140,0,0,0,22,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445,1156,Café (em grão) Total
3140605,Materlândia (MG),0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1890,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730,2184,Cana-de-açúcar
3140704,Mateus Leme (MG),80,15,0,0,0,0,5,0,0,0,312,0,55,0,0,33,1800,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,120,0,0,14,15,0,0,0,0,0,1020,30,336,0,0,0,1800,0,0,0,0,0,0,0,0,0,300,1320,0,0,0,0,0,7273,"5818,4",Cana-de-açúcar
3140803,Matias Barbosa (MG),0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,125,30,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,"777,6",Cana-de-açúcar
3140852,Matias Cardoso (MG),140,0,0,0,0,0,0,0,0,0,24295,5000,0,0,0,100,39600,0,0,200,0,0,0,72,0,0,0,0,480,0,0,0,15,0,0,800,20705,0,0,0,1750,0,920,15600,300,0,3900,0,3600,0,0,0,0,0,0,0,648,0,850,100,0,0,0,0,0,119075,95260,Cana-de-açúcar
3140902,Matipó (MG),0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,5418,990,0,0,0,0,0,0,5,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,10112,"8089,6",Café (em grão) Total
3141009,Mato Verde (MG),0,0,0,0,64,0,0,0,0,0,33,42,0,0,0,0,128,0,0,0,0,0,0,15,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,25,0,332,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,1021,"816,8",Milho (em grão)
3141108,Matozinhos (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,0,0,0,0,0,0,0,1800,0,0,0,0,0,0,0,0,2644,"2115,2",Soja (em grão)
3141207,Matutina (MG),0,0,0,0,0,50,0,0,0,0,0,0,150,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,25,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,820,Café (em grão) Total
3141306,Medeiros (MG),0,0,0,0,0,0,0,0,0,0,24,0,750,0,0,4770,42600,0,0,0,0,0,0,0,0,0,0,0,6444,0,0,0,0,0,0,9176,0,0,0,0,0,0,0,80,0,0,0,0,26475,0,0,0,0,0,0,0,21960,0,299,0,0,0,0,0,0,112578,"90062,4",Cana-de-açúcar
3141405,Medina (MG),0,0,0,0,0,0,0,0,0,0,63,18,0,0,0,3,2450,0,0,0,0,0,0,10,0,0,0,0,198,0,7,0,0,0,0,50,0,0,0,0,0,0,1650,30,0,0,0,0,600,0,0,0,0,0,0,0,0,0,16,180,0,0,0,0,0,5275,4220,Cana-de-açúcar
3141504,Mendes Pimentel (MG),0,0,0,0,0,0,4,9,0,0,104,0,0,0,0,0,1200,0,0,0,0,0,0,8,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,88,240,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1726,"1380,8",Cana-de-açúcar
3141603,Mercês (MG),0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,18,1200,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,10,0,0,0,0,0,32,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149,"1719,2",Cana-de-açúcar
3141702,Mesquita (MG),0,0,0,0,0,0,9,0,0,0,176,0,0,0,0,0,1280,0,0,0,0,0,0,36,0,0,0,0,30,0,0,0,0,0,0,12,0,0,0,0,0,0,100,0,0,0,0,0,315,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,1981,"1584,8",Cana-de-açúcar
3141801,Minas Novas (MG),0,180,0,0,0,0,23,4,0,0,177,0,0,0,0,705,16640,0,0,0,0,0,0,5,0,0,0,0,248,0,0,0,0,0,0,196,30,0,0,0,25,0,1130,10,0,0,0,0,2160,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,21683,"17346,4",Cana-de-açúcar
3141900,Minduri (MG),0,0,0,0,0,0,0,0,0,0,27,0,900,0,0,3,1200,0,0,160,0,0,0,0,0,0,0,0,2680,0,0,0,0,0,0,25,0,0,0,0,0,0,80,0,0,0,0,0,36000,0,0,0,0,0,0,0,11700,0,627,0,4350,0,0,0,0,57752,"46201,6",Milho (em grão)
3142007,Mirabela (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3648,"2918,4",Cana-de-açúcar
3142106,Miradouro (MG),132,0,0,0,0,0,0,0,0,0,1500,0,0,0,0,2208,1350,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,60,16,0,0,0,0,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,6136,"4908,8",Café (em grão) Total
3142205,Miraí (MG),0,0,0,0,0,0,0,0,0,0,320,0,0,4,0,456,930,0,0,0,0,0,0,10,0,0,0,0,29,0,0,0,0,0,0,21,27,0,0,0,0,0,108,0,0,0,0,0,280,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,2230,1784,Cana-de-açúcar
3142254,Miravânia (MG),0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,630,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,1896,Cana-de-açúcar
3142304,Moeda (MG),0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,5,280,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,1100,0,0,0,0,0,7,1572,"1257,6",Tangerina
3142403,Moema (MG),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,10,0,0,0,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70460,56368,Cana-de-açúcar
